date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2019-01-01,78000.0,2024-12-20,2024-12-20,Idaho,MEHOINUSIDA672N,Real Median Household Income in Idaho,A,2023 C-CPI-U $,NSA
2020-01-01,78060.0,2024-12-20,2024-12-20,Idaho,MEHOINUSIDA672N,Real Median Household Income in Idaho,A,2023 C-CPI-U $,NSA
2021-01-01,86130.0,2024-12-20,2024-12-20,Idaho,MEHOINUSIDA672N,Real Median Household Income in Idaho,A,2023 C-CPI-U $,NSA
2022-01-01,75460.0,2024-12-20,2024-12-20,Idaho,MEHOINUSIDA672N,Real Median Household Income in Idaho,A,2023 C-CPI-U $,NSA
2023-01-01,73910.0,2024-12-20,2024-12-20,Idaho,MEHOINUSIDA672N,Real Median Household Income in Idaho,A,2023 C-CPI-U $,NSA
1984-01-01,62450.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1985-01-01,63230.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1986-01-01,66320.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1987-01-01,65530.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1988-01-01,68890.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1989-01-01,69960.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1990-01-01,69370.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1991-01-01,65580.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1992-01-01,63290.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1993-01-01,64320.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1994-01-01,67200.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1995-01-01,71240.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1996-01-01,72110.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1997-01-01,73690.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1998-01-01,76030.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1999-01-01,79930.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2000-01-01,76820.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2001-01-01,75300.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2002-01-01,68800.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2003-01-01,71250.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2004-01-01,70930.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2005-01-01,72410.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2006-01-01,70760.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2007-01-01,74430.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2008-01-01,72820.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2009-01-01,72580.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2010-01-01,68700.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2011-01-01,66510.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2012-01-01,66670.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2013-01-01,68670.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2014-01-01,68940.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2015-01-01,75900.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2016-01-01,76440.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2017-01-01,80730.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2018-01-01,84140.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2019-01-01,87950.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2020-01-01,86960.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2021-01-01,88750.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2022-01-01,81120.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
2023-01-01,87820.0,2024-12-20,2024-12-20,Illinois,MEHOINUSILA672N,Real Median Household Income in Illinois,A,2023 C-CPI-U $,NSA
1984-01-01,59860.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1985-01-01,57650.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1986-01-01,56850.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1987-01-01,54490.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1988-01-01,61350.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1989-01-01,57890.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1990-01-01,57400.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1991-01-01,55720.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1992-01-01,57230.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1993-01-01,57700.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1994-01-01,53360.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1995-01-01,62470.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1996-01-01,64080.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1997-01-01,69410.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1998-01-01,69960.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1999-01-01,70450.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2000-01-01,68150.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2001-01-01,65850.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2002-01-01,66120.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2003-01-01,66940.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2004-01-01,65160.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2005-01-01,63490.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2006-01-01,66010.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2007-01-01,67260.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2008-01-01,63610.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2009-01-01,60830.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2010-01-01,62490.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2011-01-01,58380.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2012-01-01,59480.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2013-01-01,62970.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2014-01-01,60330.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2015-01-01,65310.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2016-01-01,69850.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2017-01-01,71920.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2018-01-01,71850.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2019-01-01,78840.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2020-01-01,78150.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2021-01-01,78600.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2022-01-01,72810.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
2023-01-01,76910.0,2024-12-20,2024-12-20,Indiana,MEHOINUSINA672N,Real Median Household Income in Indiana,A,2023 C-CPI-U $,NSA
1984-01-01,64750.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1985-01-01,57940.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1986-01-01,59850.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1987-01-01,61900.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1988-01-01,59650.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1989-01-01,60040.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1990-01-01,63770.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1991-01-01,60250.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1992-01-01,60870.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1993-01-01,58270.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1994-01-01,54250.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1995-01-01,56780.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1996-01-01,59410.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1997-01-01,65100.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1998-01-01,64640.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1999-01-01,64430.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2000-01-01,68470.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2001-01-01,67540.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2002-01-01,68650.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2003-01-01,69790.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2004-01-01,63220.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2005-01-01,62870.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2006-01-01,66230.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2007-01-01,68740.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2008-01-01,65470.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2009-01-01,61390.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2010-01-01,62370.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2011-01-01,60610.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2012-01-01,64440.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2013-01-01,60880.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2014-01-01,67090.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2015-01-01,68930.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2016-01-01,70740.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2017-01-01,69630.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2018-01-01,76700.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2019-01-01,86470.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2020-01-01,85500.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2021-01-01,85080.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2022-01-01,75950.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
2023-01-01,84830.0,2024-12-20,2024-12-20,Kansas,MEHOINUSKSA672N,Real Median Household Income in Kansas,A,2023 C-CPI-U $,NSA
1984-01-01,46480.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1985-01-01,44140.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1986-01-01,49710.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1987-01-01,50020.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1988-01-01,46450.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1989-01-01,52040.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1990-01-01,52820.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1991-01-01,48880.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1992-01-01,47110.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1993-01-01,47710.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1994-01-01,50940.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1995-01-01,55780.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1996-01-01,59090.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1997-01-01,59710.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1998-01-01,63840.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1999-01-01,58200.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2000-01-01,60480.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2001-01-01,62690.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2002-01-01,59220.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2003-01-01,58280.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2004-01-01,54820.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2005-01-01,54900.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2006-01-01,57410.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2007-01-01,55920.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2008-01-01,56260.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2009-01-01,58570.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2010-01-01,55670.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2011-01-01,52350.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2012-01-01,52940.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2013-01-01,57140.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2014-01-01,53710.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2015-01-01,53250.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2016-01-01,56500.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2017-01-01,60790.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2018-01-01,65440.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2019-01-01,65800.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2020-01-01,66400.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2021-01-01,62290.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2022-01-01,58090.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
2023-01-01,61980.0,2024-12-20,2024-12-20,Kentucky,MEHOINUSKYA672N,Real Median Household Income in Kentucky,A,2023 C-CPI-U $,NSA
1984-01-01,49820.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1985-01-01,53850.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1986-01-01,52260.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1987-01-01,51660.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1988-01-01,47830.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1989-01-01,51100.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1990-01-01,47760.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1991-01-01,52040.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1992-01-01,51030.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1993-01-01,51500.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1994-01-01,49180.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1995-01-01,52300.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1996-01-01,55170.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1997-01-01,59370.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1998-01-01,55880.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
1999-01-01,56330.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
2000-01-01,51230.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
2001-01-01,54340.0,2024-12-20,2024-12-20,Louisiana,MEHOINUSLAA672N,Real Median Household Income in Louisiana,A,2023 C-CPI-U $,NSA
